# pdfTeX 3.141592653-2.6-1.40.29 (TeX Live 2026)
# source fixtures/toc/04-article-tocdepth3.tex (tools/toc-oracle/generate.py)
# lists 1 133.7684 345.9172
page 1 612.0000 792.0000
word 1 133.7680 134.7650 LMRoman12-Bold 14.3462 Contents
word 1 298.9749 180.5930 LMRoman10-Regular 9.9626 .
word 1 306.7238 180.5930 LMRoman10-Regular 9.9626 .
word 1 314.4727 180.5930 LMRoman10-Regular 9.9626 .
word 1 322.2217 180.5930 LMRoman10-Regular 9.9626 .
word 1 329.9706 180.5930 LMRoman10-Regular 9.9626 .
word 1 337.7195 180.5930 LMRoman10-Regular 9.9626 .
word 1 345.4684 180.5930 LMRoman10-Regular 9.9626 .
word 1 353.2173 180.5930 LMRoman10-Regular 9.9626 .
word 1 360.9662 180.5930 LMRoman10-Regular 9.9626 .
word 1 368.7151 180.5930 LMRoman10-Regular 9.9626 .
word 1 376.4640 180.5930 LMRoman10-Regular 9.9626 .
word 1 384.2129 180.5930 LMRoman10-Regular 9.9626 .
word 1 391.9619 180.5930 LMRoman10-Regular 9.9626 .
word 1 399.7108 180.5930 LMRoman10-Regular 9.9626 .
word 1 407.4597 180.5930 LMRoman10-Regular 9.9626 .
word 1 415.2086 180.5930 LMRoman10-Regular 9.9626 .
word 1 422.9575 180.5930 LMRoman10-Regular 9.9626 .
word 1 430.7064 180.5930 LMRoman10-Regular 9.9626 .
word 1 438.4553 180.5930 LMRoman10-Regular 9.9626 .
word 1 446.2042 180.5930 LMRoman10-Regular 9.9626 .
word 1 453.9531 180.5930 LMRoman10-Regular 9.9626 .
word 1 472.5015 180.5930 LMRoman10-Regular 9.9626 2
word 1 148.7120 192.5480 LMRoman10-Regular 9.9626 1.2
word 1 171.6240 192.5480 LMRoman10-Regular 9.9626 Details
word 1 205.9989 192.5480 LMRoman10-Regular 9.9626 .
word 1 213.7479 192.5480 LMRoman10-Regular 9.9626 .
word 1 221.4968 192.5480 LMRoman10-Regular 9.9626 .
word 1 229.2457 192.5480 LMRoman10-Regular 9.9626 .
word 1 236.9946 192.5480 LMRoman10-Regular 9.9626 .
word 1 244.7435 192.5480 LMRoman10-Regular 9.9626 .
word 1 252.4924 192.5480 LMRoman10-Regular 9.9626 .
word 1 260.2314 192.5480 LMRoman10-Regular 9.9626 .
word 1 267.9803 192.5480 LMRoman10-Regular 9.9626 .
word 1 275.7292 192.5480 LMRoman10-Regular 9.9626 .
word 1 283.4781 192.5480 LMRoman10-Regular 9.9626 .
word 1 291.2270 192.5480 LMRoman10-Regular 9.9626 .
word 1 298.9759 192.5480 LMRoman10-Regular 9.9626 .
word 1 306.7248 192.5480 LMRoman10-Regular 9.9626 .
word 1 314.4737 192.5480 LMRoman10-Regular 9.9626 .
word 1 322.2226 192.5480 LMRoman10-Regular 9.9626 .
word 1 329.9715 192.5480 LMRoman10-Regular 9.9626 .
word 1 337.7205 192.5480 LMRoman10-Regular 9.9626 .
word 1 345.4694 192.5480 LMRoman10-Regular 9.9626 .
word 1 353.2183 192.5480 LMRoman10-Regular 9.9626 .
word 1 360.9672 192.5480 LMRoman10-Regular 9.9626 .
word 1 368.7161 192.5480 LMRoman10-Regular 9.9626 .
word 1 376.4650 192.5480 LMRoman10-Regular 9.9626 .
word 1 384.2139 192.5480 LMRoman10-Regular 9.9626 .
word 1 391.9628 192.5480 LMRoman10-Regular 9.9626 .
word 1 399.7117 192.5480 LMRoman10-Regular 9.9626 .
word 1 407.4606 192.5480 LMRoman10-Regular 9.9626 .
word 1 415.2096 192.5480 LMRoman10-Regular 9.9626 .
word 1 422.9585 192.5480 LMRoman10-Regular 9.9626 .
word 1 430.7074 192.5480 LMRoman10-Regular 9.9626 .
word 1 438.4563 192.5480 LMRoman10-Regular 9.9626 .
word 1 446.2052 192.5480 LMRoman10-Regular 9.9626 .
word 1 453.9541 192.5480 LMRoman10-Regular 9.9626 .
word 1 472.5025 192.5480 LMRoman10-Regular 9.9626 2
word 1 171.6260 204.5030 LMRoman10-Regular 9.9626 1.2.1
word 1 203.5023 204.5030 LMRoman10-Regular 9.9626 Fine
word 1 226.0646 204.5030 LMRoman10-Regular 9.9626 print
word 1 252.4914 204.5030 LMRoman10-Regular 9.9626 .
word 1 260.2403 204.5030 LMRoman10-Regular 9.9626 .
word 1 267.9892 204.5030 LMRoman10-Regular 9.9626 .
word 1 275.7382 204.5030 LMRoman10-Regular 9.9626 .
word 1 283.4771 204.5030 LMRoman10-Regular 9.9626 .
word 1 291.2260 204.5030 LMRoman10-Regular 9.9626 .
word 1 298.9749 204.5030 LMRoman10-Regular 9.9626 .
word 1 306.7238 204.5030 LMRoman10-Regular 9.9626 .
word 1 314.4727 204.5030 LMRoman10-Regular 9.9626 .
word 1 322.2217 204.5030 LMRoman10-Regular 9.9626 .
word 1 329.9706 204.5030 LMRoman10-Regular 9.9626 .
word 1 337.7195 204.5030 LMRoman10-Regular 9.9626 .
word 1 345.4684 204.5030 LMRoman10-Regular 9.9626 .
word 1 353.2173 204.5030 LMRoman10-Regular 9.9626 .
word 1 360.9662 204.5030 LMRoman10-Regular 9.9626 .
word 1 368.7151 204.5030 LMRoman10-Regular 9.9626 .
word 1 376.4640 204.5030 LMRoman10-Regular 9.9626 .
word 1 384.2129 204.5030 LMRoman10-Regular 9.9626 .
word 1 391.9619 204.5030 LMRoman10-Regular 9.9626 .
word 1 399.7108 204.5030 LMRoman10-Regular 9.9626 .
word 1 407.4597 204.5030 LMRoman10-Regular 9.9626 .
word 1 415.2086 204.5030 LMRoman10-Regular 9.9626 .
word 1 422.9575 204.5030 LMRoman10-Regular 9.9626 .
word 1 430.7064 204.5030 LMRoman10-Regular 9.9626 .
word 1 438.4553 204.5030 LMRoman10-Regular 9.9626 .
word 1 446.2042 204.5030 LMRoman10-Regular 9.9626 .
word 1 453.9531 204.5030 LMRoman10-Regular 9.9626 .
word 1 472.5015 204.5030 LMRoman10-Regular 9.9626 2
word 1 133.7680 226.4210 LMRoman10-Bold 9.9626 2
word 1 148.7119 226.4210 LMRoman10-Bold 9.9626 Background
word 1 471.7542 226.4210 LMRoman10-Bold 9.9626 2
word 1 148.7120 238.3760 LMRoman10-Regular 9.9626 2.1
word 1 171.6240 238.3760 LMRoman10-Regular 9.9626 Overview
word 1 221.4978 238.3760 LMRoman10-Regular 9.9626 .
word 1 229.2467 238.3760 LMRoman10-Regular 9.9626 .
word 1 236.9856 238.3760 LMRoman10-Regular 9.9626 .
word 1 244.7345 238.3760 LMRoman10-Regular 9.9626 .
word 1 252.4834 238.3760 LMRoman10-Regular 9.9626 .
word 1 260.2323 238.3760 LMRoman10-Regular 9.9626 .
word 1 267.9813 238.3760 LMRoman10-Regular 9.9626 .
word 1 275.7302 238.3760 LMRoman10-Regular 9.9626 .
word 1 283.4791 238.3760 LMRoman10-Regular 9.9626 .
word 1 291.2280 238.3760 LMRoman10-Regular 9.9626 .
word 1 298.9769 238.3760 LMRoman10-Regular 9.9626 .
word 1 306.7258 238.3760 LMRoman10-Regular 9.9626 .
word 1 314.4747 238.3760 LMRoman10-Regular 9.9626 .
word 1 322.2236 238.3760 LMRoman10-Regular 9.9626 .
word 1 329.9725 238.3760 LMRoman10-Regular 9.9626 .
word 1 337.7215 238.3760 LMRoman10-Regular 9.9626 .
word 1 345.4704 238.3760 LMRoman10-Regular 9.9626 .
word 1 353.2193 238.3760 LMRoman10-Regular 9.9626 .
word 1 360.9682 238.3760 LMRoman10-Regular 9.9626 .
word 1 368.7171 238.3760 LMRoman10-Regular 9.9626 .
word 1 376.4660 238.3760 LMRoman10-Regular 9.9626 .
word 1 384.2149 238.3760 LMRoman10-Regular 9.9626 .
word 1 391.9638 238.3760 LMRoman10-Regular 9.9626 .
word 1 399.7127 238.3760 LMRoman10-Regular 9.9626 .
word 1 407.4616 238.3760 LMRoman10-Regular 9.9626 .
word 1 415.2106 238.3760 LMRoman10-Regular 9.9626 .
word 1 422.9595 238.3760 LMRoman10-Regular 9.9626 .
word 1 430.7084 238.3760 LMRoman10-Regular 9.9626 .
word 1 438.4573 238.3760 LMRoman10-Regular 9.9626 .
word 1 446.2062 238.3760 LMRoman10-Regular 9.9626 .
word 1 453.9551 238.3760 LMRoman10-Regular 9.9626 .
word 1 472.4935 238.3760 LMRoman10-Regular 9.9626 3
word 1 171.6260 250.3310 LMRoman10-Regular 9.9626 2.1.1
word 1 203.5023 250.3310 LMRoman10-Regular 9.9626 Fine
word 1 226.0646 250.3310 LMRoman10-Regular 9.9626 print
word 1 252.4914 250.3310 LMRoman10-Regular 9.9626 .
word 1 260.2403 250.3310 LMRoman10-Regular 9.9626 .
word 1 267.9892 250.3310 LMRoman10-Regular 9.9626 .
word 1 275.7382 250.3310 LMRoman10-Regular 9.9626 .
word 1 283.4771 250.3310 LMRoman10-Regular 9.9626 .
word 1 291.2260 250.3310 LMRoman10-Regular 9.9626 .
word 1 298.9749 250.3310 LMRoman10-Regular 9.9626 .
word 1 306.7238 250.3310 LMRoman10-Regular 9.9626 .
word 1 314.4727 250.3310 LMRoman10-Regular 9.9626 .
word 1 322.2217 250.3310 LMRoman10-Regular 9.9626 .
word 1 329.9706 250.3310 LMRoman10-Regular 9.9626 .
word 1 337.7195 250.3310 LMRoman10-Regular 9.9626 .
word 1 345.4684 250.3310 LMRoman10-Regular 9.9626 .
word 1 353.2173 250.3310 LMRoman10-Regular 9.9626 .
word 1 360.9662 250.3310 LMRoman10-Regular 9.9626 .
word 1 368.7151 250.3310 LMRoman10-Regular 9.9626 .
word 1 376.4640 250.3310 LMRoman10-Regular 9.9626 .
word 1 384.2129 250.3310 LMRoman10-Regular 9.9626 .
word 1 391.9619 250.3310 LMRoman10-Regular 9.9626 .
word 1 399.7108 250.3310 LMRoman10-Regular 9.9626 .
word 1 407.4597 250.3310 LMRoman10-Regular 9.9626 .
word 1 415.2086 250.3310 LMRoman10-Regular 9.9626 .
word 1 422.9575 250.3310 LMRoman10-Regular 9.9626 .
word 1 430.7064 250.3310 LMRoman10-Regular 9.9626 .
word 1 438.4553 250.3310 LMRoman10-Regular 9.9626 .
word 1 446.2042 250.3310 LMRoman10-Regular 9.9626 .
word 1 453.9531 250.3310 LMRoman10-Regular 9.9626 .
word 1 472.5015 250.3310 LMRoman10-Regular 9.9626 3
word 1 148.7120 262.2860 LMRoman10-Regular 9.9626 2.2
word 1 171.6240 262.2860 LMRoman10-Regular 9.9626 Details
word 1 205.9989 262.2860 LMRoman10-Regular 9.9626 .
word 1 213.7479 262.2860 LMRoman10-Regular 9.9626 .
word 1 221.4968 262.2860 LMRoman10-Regular 9.9626 .
word 1 229.2457 262.2860 LMRoman10-Regular 9.9626 .
word 1 236.9946 262.2860 LMRoman10-Regular 9.9626 .
word 1 244.7435 262.2860 LMRoman10-Regular 9.9626 .
word 1 252.4924 262.2860 LMRoman10-Regular 9.9626 .
word 1 260.2314 262.2860 LMRoman10-Regular 9.9626 .
word 1 267.9803 262.2860 LMRoman10-Regular 9.9626 .
word 1 275.7292 262.2860 LMRoman10-Regular 9.9626 .
word 1 283.4781 262.2860 LMRoman10-Regular 9.9626 .
word 1 291.2270 262.2860 LMRoman10-Regular 9.9626 .
word 1 298.9759 262.2860 LMRoman10-Regular 9.9626 .
word 1 306.7248 262.2860 LMRoman10-Regular 9.9626 .
word 1 314.4737 262.2860 LMRoman10-Regular 9.9626 .
word 1 322.2226 262.2860 LMRoman10-Regular 9.9626 .
word 1 329.9715 262.2860 LMRoman10-Regular 9.9626 .
word 1 337.7205 262.2860 LMRoman10-Regular 9.9626 .
word 1 345.4694 262.2860 LMRoman10-Regular 9.9626 .
word 1 353.2183 262.2860 LMRoman10-Regular 9.9626 .
word 1 360.9672 262.2860 LMRoman10-Regular 9.9626 .
word 1 368.7161 262.2860 LMRoman10-Regular 9.9626 .
word 1 376.4650 262.2860 LMRoman10-Regular 9.9626 .
word 1 384.2139 262.2860 LMRoman10-Regular 9.9626 .
word 1 391.9628 262.2860 LMRoman10-Regular 9.9626 .
word 1 399.7117 262.2860 LMRoman10-Regular 9.9626 .
word 1 407.4606 262.2860 LMRoman10-Regular 9.9626 .
word 1 415.2096 262.2860 LMRoman10-Regular 9.9626 .
word 1 422.9585 262.2860 LMRoman10-Regular 9.9626 .
word 1 430.7074 262.2860 LMRoman10-Regular 9.9626 .
word 1 438.4563 262.2860 LMRoman10-Regular 9.9626 .
word 1 446.2052 262.2860 LMRoman10-Regular 9.9626 .
word 1 453.9541 262.2860 LMRoman10-Regular 9.9626 .
word 1 472.5025 262.2860 LMRoman10-Regular 9.9626 3
word 1 171.6260 274.2420 LMRoman10-Regular 9.9626 2.2.1
word 1 203.5023 274.2420 LMRoman10-Regular 9.9626 Fine
word 1 226.0646 274.2420 LMRoman10-Regular 9.9626 print
word 1 252.4914 274.2420 LMRoman10-Regular 9.9626 .
word 1 260.2403 274.2420 LMRoman10-Regular 9.9626 .
word 1 267.9892 274.2420 LMRoman10-Regular 9.9626 .
word 1 275.7382 274.2420 LMRoman10-Regular 9.9626 .
word 1 283.4771 274.2420 LMRoman10-Regular 9.9626 .
word 1 291.2260 274.2420 LMRoman10-Regular 9.9626 .
word 1 298.9749 274.2420 LMRoman10-Regular 9.9626 .
word 1 306.7238 274.2420 LMRoman10-Regular 9.9626 .
word 1 314.4727 274.2420 LMRoman10-Regular 9.9626 .
word 1 322.2217 274.2420 LMRoman10-Regular 9.9626 .
word 1 329.9706 274.2420 LMRoman10-Regular 9.9626 .
word 1 337.7195 274.2420 LMRoman10-Regular 9.9626 .
word 1 345.4684 274.2420 LMRoman10-Regular 9.9626 .
word 1 353.2173 274.2420 LMRoman10-Regular 9.9626 .
word 1 360.9662 274.2420 LMRoman10-Regular 9.9626 .
word 1 368.7151 274.2420 LMRoman10-Regular 9.9626 .
word 1 376.4640 274.2420 LMRoman10-Regular 9.9626 .
word 1 384.2129 274.2420 LMRoman10-Regular 9.9626 .
word 1 391.9619 274.2420 LMRoman10-Regular 9.9626 .
word 1 399.7108 274.2420 LMRoman10-Regular 9.9626 .
word 1 407.4597 274.2420 LMRoman10-Regular 9.9626 .
word 1 415.2086 274.2420 LMRoman10-Regular 9.9626 .
word 1 422.9575 274.2420 LMRoman10-Regular 9.9626 .
word 1 430.7064 274.2420 LMRoman10-Regular 9.9626 .
word 1 438.4553 274.2420 LMRoman10-Regular 9.9626 .
word 1 446.2042 274.2420 LMRoman10-Regular 9.9626 .
word 1 453.9531 274.2420 LMRoman10-Regular 9.9626 .
word 1 472.5015 274.2420 LMRoman10-Regular 9.9626 3
word 1 133.7680 296.1590 LMRoman10-Bold 9.9626 3
word 1 148.7119 296.1590 LMRoman10-Bold 9.9626 Method
word 1 471.7472 296.1590 LMRoman10-Bold 9.9626 3
word 1 148.7120 308.1150 LMRoman10-Regular 9.9626 3.1
word 1 171.6240 308.1150 LMRoman10-Regular 9.9626 Overview
word 1 221.4978 308.1150 LMRoman10-Regular 9.9626 .
word 1 229.2467 308.1150 LMRoman10-Regular 9.9626 .
word 1 236.9856 308.1150 LMRoman10-Regular 9.9626 .
word 1 244.7345 308.1150 LMRoman10-Regular 9.9626 .
word 1 252.4834 308.1150 LMRoman10-Regular 9.9626 .
word 1 260.2323 308.1150 LMRoman10-Regular 9.9626 .
word 1 267.9813 308.1150 LMRoman10-Regular 9.9626 .
word 1 275.7302 308.1150 LMRoman10-Regular 9.9626 .
word 1 283.4791 308.1150 LMRoman10-Regular 9.9626 .
word 1 291.2280 308.1150 LMRoman10-Regular 9.9626 .
word 1 298.9769 308.1150 LMRoman10-Regular 9.9626 .
word 1 306.7258 308.1150 LMRoman10-Regular 9.9626 .
word 1 314.4747 308.1150 LMRoman10-Regular 9.9626 .
word 1 322.2236 308.1150 LMRoman10-Regular 9.9626 .
word 1 329.9725 308.1150 LMRoman10-Regular 9.9626 .
word 1 337.7215 308.1150 LMRoman10-Regular 9.9626 .
word 1 345.4704 308.1150 LMRoman10-Regular 9.9626 .
word 1 353.2193 308.1150 LMRoman10-Regular 9.9626 .
word 1 360.9682 308.1150 LMRoman10-Regular 9.9626 .
word 1 368.7171 308.1150 LMRoman10-Regular 9.9626 .
word 1 376.4660 308.1150 LMRoman10-Regular 9.9626 .
word 1 384.2149 308.1150 LMRoman10-Regular 9.9626 .
word 1 391.9638 308.1150 LMRoman10-Regular 9.9626 .
word 1 399.7127 308.1150 LMRoman10-Regular 9.9626 .
word 1 407.4616 308.1150 LMRoman10-Regular 9.9626 .
word 1 415.2106 308.1150 LMRoman10-Regular 9.9626 .
word 1 422.9595 308.1150 LMRoman10-Regular 9.9626 .
word 1 430.7084 308.1150 LMRoman10-Regular 9.9626 .
word 1 438.4573 308.1150 LMRoman10-Regular 9.9626 .
word 1 446.2062 308.1150 LMRoman10-Regular 9.9626 .
word 1 453.9551 308.1150 LMRoman10-Regular 9.9626 .
word 1 472.4935 308.1150 LMRoman10-Regular 9.9626 3
word 1 171.6260 320.0700 LMRoman10-Regular 9.9626 3.1.1
word 1 203.5023 320.0700 LMRoman10-Regular 9.9626 Fine
word 1 226.0646 320.0700 LMRoman10-Regular 9.9626 print
word 1 252.4914 320.0700 LMRoman10-Regular 9.9626 .
word 1 260.2403 320.0700 LMRoman10-Regular 9.9626 .
word 1 267.9892 320.0700 LMRoman10-Regular 9.9626 .
word 1 275.7382 320.0700 LMRoman10-Regular 9.9626 .
word 1 283.4771 320.0700 LMRoman10-Regular 9.9626 .
word 1 291.2260 320.0700 LMRoman10-Regular 9.9626 .
word 1 298.9749 320.0700 LMRoman10-Regular 9.9626 .
word 1 306.7238 320.0700 LMRoman10-Regular 9.9626 .
word 1 314.4727 320.0700 LMRoman10-Regular 9.9626 .
word 1 322.2217 320.0700 LMRoman10-Regular 9.9626 .
word 1 329.9706 320.0700 LMRoman10-Regular 9.9626 .
word 1 337.7195 320.0700 LMRoman10-Regular 9.9626 .
word 1 345.4684 320.0700 LMRoman10-Regular 9.9626 .
word 1 353.2173 320.0700 LMRoman10-Regular 9.9626 .
word 1 360.9662 320.0700 LMRoman10-Regular 9.9626 .
word 1 368.7151 320.0700 LMRoman10-Regular 9.9626 .
word 1 376.4640 320.0700 LMRoman10-Regular 9.9626 .
word 1 384.2129 320.0700 LMRoman10-Regular 9.9626 .
word 1 391.9619 320.0700 LMRoman10-Regular 9.9626 .
word 1 399.7108 320.0700 LMRoman10-Regular 9.9626 .
word 1 407.4597 320.0700 LMRoman10-Regular 9.9626 .
word 1 415.2086 320.0700 LMRoman10-Regular 9.9626 .
word 1 422.9575 320.0700 LMRoman10-Regular 9.9626 .
word 1 430.7064 320.0700 LMRoman10-Regular 9.9626 .
word 1 438.4553 320.0700 LMRoman10-Regular 9.9626 .
word 1 446.2042 320.0700 LMRoman10-Regular 9.9626 .
word 1 453.9531 320.0700 LMRoman10-Regular 9.9626 .
word 1 472.5015 320.0700 LMRoman10-Regular 9.9626 4
word 1 148.7120 332.0250 LMRoman10-Regular 9.9626 3.2
word 1 171.6240 332.0250 LMRoman10-Regular 9.9626 Details
word 1 205.9989 332.0250 LMRoman10-Regular 9.9626 .
word 1 213.7479 332.0250 LMRoman10-Regular 9.9626 .
word 1 221.4968 332.0250 LMRoman10-Regular 9.9626 .
word 1 229.2457 332.0250 LMRoman10-Regular 9.9626 .
word 1 236.9946 332.0250 LMRoman10-Regular 9.9626 .
word 1 244.7435 332.0250 LMRoman10-Regular 9.9626 .
word 1 252.4924 332.0250 LMRoman10-Regular 9.9626 .
word 1 260.2314 332.0250 LMRoman10-Regular 9.9626 .
word 1 267.9803 332.0250 LMRoman10-Regular 9.9626 .
word 1 275.7292 332.0250 LMRoman10-Regular 9.9626 .
word 1 283.4781 332.0250 LMRoman10-Regular 9.9626 .
word 1 291.2270 332.0250 LMRoman10-Regular 9.9626 .
word 1 298.9759 332.0250 LMRoman10-Regular 9.9626 .
word 1 306.7248 332.0250 LMRoman10-Regular 9.9626 .
word 1 314.4737 332.0250 LMRoman10-Regular 9.9626 .
word 1 322.2226 332.0250 LMRoman10-Regular 9.9626 .
word 1 329.9715 332.0250 LMRoman10-Regular 9.9626 .
word 1 337.7205 332.0250 LMRoman10-Regular 9.9626 .
word 1 345.4694 332.0250 LMRoman10-Regular 9.9626 .
word 1 353.2183 332.0250 LMRoman10-Regular 9.9626 .
word 1 360.9672 332.0250 LMRoman10-Regular 9.9626 .
word 1 368.7161 332.0250 LMRoman10-Regular 9.9626 .
word 1 376.4650 332.0250 LMRoman10-Regular 9.9626 .
word 1 384.2139 332.0250 LMRoman10-Regular 9.9626 .
word 1 391.9628 332.0250 LMRoman10-Regular 9.9626 .
word 1 399.7117 332.0250 LMRoman10-Regular 9.9626 .
word 1 407.4606 332.0250 LMRoman10-Regular 9.9626 .
word 1 415.2096 332.0250 LMRoman10-Regular 9.9626 .
word 1 422.9585 332.0250 LMRoman10-Regular 9.9626 .
word 1 430.7074 332.0250 LMRoman10-Regular 9.9626 .
word 1 438.4563 332.0250 LMRoman10-Regular 9.9626 .
word 1 446.2052 332.0250 LMRoman10-Regular 9.9626 .
word 1 453.9541 332.0250 LMRoman10-Regular 9.9626 .
word 1 472.5025 332.0250 LMRoman10-Regular 9.9626 4
word 1 171.6260 343.9800 LMRoman10-Regular 9.9626 3.2.1
word 1 203.5023 343.9800 LMRoman10-Regular 9.9626 Fine
word 1 226.0646 343.9800 LMRoman10-Regular 9.9626 print
word 1 252.4914 343.9800 LMRoman10-Regular 9.9626 .
word 1 260.2403 343.9800 LMRoman10-Regular 9.9626 .
word 1 267.9892 343.9800 LMRoman10-Regular 9.9626 .
word 1 275.7382 343.9800 LMRoman10-Regular 9.9626 .
word 1 283.4771 343.9800 LMRoman10-Regular 9.9626 .
word 1 291.2260 343.9800 LMRoman10-Regular 9.9626 .
word 1 298.9749 343.9800 LMRoman10-Regular 9.9626 .
word 1 306.7238 343.9800 LMRoman10-Regular 9.9626 .
word 1 314.4727 343.9800 LMRoman10-Regular 9.9626 .
word 1 322.2217 343.9800 LMRoman10-Regular 9.9626 .
word 1 329.9706 343.9800 LMRoman10-Regular 9.9626 .
word 1 337.7195 343.9800 LMRoman10-Regular 9.9626 .
word 1 345.4684 343.9800 LMRoman10-Regular 9.9626 .
word 1 353.2173 343.9800 LMRoman10-Regular 9.9626 .
word 1 360.9662 343.9800 LMRoman10-Regular 9.9626 .
word 1 368.7151 343.9800 LMRoman10-Regular 9.9626 .
word 1 376.4640 343.9800 LMRoman10-Regular 9.9626 .
word 1 384.2129 343.9800 LMRoman10-Regular 9.9626 .
word 1 391.9619 343.9800 LMRoman10-Regular 9.9626 .
word 1 399.7108 343.9800 LMRoman10-Regular 9.9626 .
word 1 407.4597 343.9800 LMRoman10-Regular 9.9626 .
word 1 415.2086 343.9800 LMRoman10-Regular 9.9626 .
word 1 422.9575 343.9800 LMRoman10-Regular 9.9626 .
word 1 430.7064 343.9800 LMRoman10-Regular 9.9626 .
word 1 438.4553 343.9800 LMRoman10-Regular 9.9626 .
word 1 446.2042 343.9800 LMRoman10-Regular 9.9626 .
word 1 453.9531 343.9800 LMRoman10-Regular 9.9626 .
word 1 472.5015 343.9800 LMRoman10-Regular 9.9626 4
word 1 303.1330 702.6350 LMRoman10-Regular 9.9626 1
page 2 612.0000 792.0000
word 2 133.7680 134.7650 LMRoman12-Bold 14.3462 1
word 2 157.9772 134.7650 LMRoman12-Bold 14.3462 Introduction
word 2 133.7680 156.5850 LMRoman10-Regular 9.9626 Might
word 2 163.2673 156.5850 LMRoman10-Regular 9.9626 one
word 2 181.6991 156.5850 LMRoman10-Regular 9.9626 top
word 2 199.5770 156.5850 LMRoman10-Regular 9.9626 hold
word 2 221.8832 156.5850 LMRoman10-Regular 9.9626 as
word 2 234.2817 156.5850 LMRoman10-Regular 9.9626 great
word 2 259.9364 156.5850 LMRoman10-Regular 9.9626 much
word 2 286.6660 156.5850 LMRoman10-Regular 9.9626 right
word 2 310.9349 156.5850 LMRoman10-Regular 9.9626 right
word 2 335.2038 156.5850 LMRoman10-Regular 9.9626 also.
word 2 359.5634 156.5850 LMRoman10-Regular 9.9626 Right
word 2 387.2634 156.5850 LMRoman10-Regular 9.9626 rule
word 2 407.3838 156.5850 LMRoman10-Regular 9.9626 where
word 2 436.3601 156.5850 LMRoman10-Regular 9.9626 while
word 2 462.5308 156.5850 LMRoman10-Regular 9.9626 one
word 2 133.7680 168.5410 LMRoman10-Regular 9.9626 rule
word 2 154.0678 168.5410 LMRoman10-Regular 9.9626 will
word 2 173.2219 168.5410 LMRoman10-Regular 9.9626 well
